t,id,drug_c,pd_output_1,scope,scenario
120.0,121,0.30512261262270807,9.873366726683653,ode_,scn2
120.0,122,0.2068273878418989,8.980069056543815,ode_,scn2
120.0,123,0.8255420128825997,13.322611407913266,ode_,scn2
120.0,124,0.18325018681157756,10.573325057202872,ode_,scn2
120.0,125,0.1303858391798767,8.873205283793958,ode_,scn2
120.0,126,0.41993607811154327,11.084127491242477,ode_,scn2
120.0,127,0.3376553262283251,11.98086269271986,ode_,scn2
120.0,128,0.2840755305633949,10.01038186242835,ode_,scn2
120.0,129,0.3762672638276897,11.94464675165128,ode_,scn2
120.0,130,0.17921387047367987,9.866056383220318,ode_,scn2
120.0,131,0.7551266628302967,13.313745453581634,ode_,scn2
120.0,132,0.21775348385293378,10.501674071618108,ode_,scn2
120.0,133,0.19573546405873488,9.269881010525232,ode_,scn2
120.0,134,0.3230895442312123,10.827470500352366,ode_,scn2
120.0,135,0.29944077379061584,11.704697845015826,ode_,scn2
120.0,136,0.4713827030808247,12.126587461413077,ode_,scn2
120.0,137,0.6914379767493655,11.9562504862842,ode_,scn2
120.0,138,0.48817158126475324,12.620251695506402,ode_,scn2
120.0,139,0.4749704402460832,11.409721149786185,ode_,scn2
120.0,140,0.1447401026242715,8.285037405516707,ode_,scn2
120.0,141,0.5556429321721338,12.044351123460471,ode_,scn2
120.0,142,0.3879052745782475,11.991823148300771,ode_,scn2
120.0,143,0.16948961056213135,10.23606481023766,ode_,scn2
120.0,144,0.7922711532583994,12.890349381542684,ode_,scn2
120.0,145,0.350373436408239,11.463379897257811,ode_,scn2
120.0,146,0.1550855430851483,9.043716039436339,ode_,scn2
120.0,147,0.23445727492409466,11.08077584767945,ode_,scn2
120.0,148,0.6230506902594539,12.704750829556122,ode_,scn2
120.0,149,0.35499374139649575,11.629814164454917,ode_,scn2
120.0,150,0.3344182532007832,10.653283121297239,ode_,scn2
120.0,151,0.5900843816271716,12.030232090760114,ode_,scn2
120.0,152,0.18667370256566632,9.766495420585468,ode_,scn2
120.0,153,0.1846796718029964,8.750643661946715,ode_,scn2
120.0,154,0.21078348286645718,9.857078054396665,ode_,scn2
120.0,155,0.23815603878244224,10.9765569169513,ode_,scn2
120.0,156,0.17505221174171218,9.995857158217653,ode_,scn2
120.0,157,0.2601850544804187,9.949351823144994,ode_,scn2
120.0,158,0.2268168577466381,9.411975429357497,ode_,scn2
120.0,159,0.2387391091514411,10.585918241069473,ode_,scn2
120.0,160,0.2596410207224902,11.321064492412138,ode_,scn2
120.0,161,0.48738579374671903,12.691227735918378,ode_,scn2
120.0,162,0.15646920651459834,9.972568380048696,ode_,scn2
120.0,163,0.23434887626326542,8.107170789323359,ode_,scn2
120.0,164,0.1707097223174343,9.132371429052291,ode_,scn2
120.0,165,0.15225378825122757,10.255654402629398,ode_,scn2
120.0,166,0.5391225622588061,11.654437131550456,ode_,scn2
120.0,167,0.1785996704990116,10.115885489469633,ode_,scn2
120.0,168,0.40289381762771503,10.915336866261566,ode_,scn2
120.0,169,0.30522515549386964,11.309335000758013,ode_,scn2
120.0,170,0.19720376369671544,9.506407128982346,ode_,scn2
120.0,171,0.21222598743742696,9.340850255573226,ode_,scn2
120.0,172,0.18840017377483848,9.56016844771455,ode_,scn2
120.0,173,0.20747165580254232,10.239643505422945,ode_,scn2
120.0,174,0.19916501310915144,7.985729693542288,ode_,scn2
120.0,175,0.1320975111653556,9.680039434694471,ode_,scn2
120.0,176,0.13070556085817023,9.990147165831946,ode_,scn2
120.0,177,0.1917908754578057,9.541236431312564,ode_,scn2
120.0,178,0.38675350169311623,11.11059760207979,ode_,scn2
120.0,179,0.16030183969162573,8.956510284517854,ode_,scn2
120.0,180,0.1602619315218287,10.03499502433658,ode_,scn2
120.0,181,0.46442689977529966,12.367805348404293,ode_,scn2
120.0,182,0.4121885387918365,11.379921530511389,ode_,scn2
120.0,183,0.42085787321360335,11.819395642259408,ode_,scn2
120.0,184,0.1382731269993904,8.000123285025136,ode_,scn2
120.0,185,0.21738907361820267,10.350165283938079,ode_,scn2
120.0,186,0.3464348085619872,11.349275258940997,ode_,scn2
120.0,187,0.20016193083937212,10.907185020808264,ode_,scn2
120.0,188,0.16667215855617545,8.345850887816324,ode_,scn2
120.0,189,0.8254505762842984,12.857191904604004,ode_,scn2
120.0,190,0.2051979161516312,9.286983423641221,ode_,scn2
120.0,191,0.3504693620715213,11.359485934764585,ode_,scn2
120.0,192,0.20480639296353192,9.517487917364342,ode_,scn2
120.0,193,0.17884704174411356,10.460863778753673,ode_,scn2
120.0,194,0.2135630083413101,9.276370753187056,ode_,scn2
120.0,195,0.159869569319588,9.3688541277558,ode_,scn2
120.0,196,0.17607005541946444,8.817634428032108,ode_,scn2
120.0,197,0.8358712711318843,12.734196215124541,ode_,scn2
120.0,198,0.41009786769246703,11.912395658072967,ode_,scn2
120.0,199,0.16481005264636453,9.696696563756221,ode_,scn2
120.0,200,0.27482309662450566,11.480704858649421,ode_,scn2
120.0,201,0.7831763296336658,11.976681283048197,ode_,scn2
120.0,202,0.5225388588494767,11.486762040414678,ode_,scn2
120.0,203,0.26619897356138694,10.195082684743351,ode_,scn2
120.0,204,0.16204834448491368,8.954759320036207,ode_,scn2
120.0,205,0.7431267430335997,12.42717072015266,ode_,scn2
120.0,206,0.4186907091424861,10.859350676952555,ode_,scn2
120.0,207,0.383210007745986,11.701915567330008,ode_,scn2
